county,date,deaths,name,population,population-per-100K,deaths-per-100K,rate
Comal,2020-09-15,102,Comal,156209.0,1.56209,65.29713396795319,0.0006529713396795319
Comanche,2020-09-15,3,Comanche,13635.0,0.13635,22.002200220022,0.00022002200220022002
Concho,2020-09-15,2,Concho,2726.0,0.02726,73.36757153338225,0.0007336757153338225
Cooke,2020-09-15,5,Cooke,41257.0,0.41257,12.119155537242165,0.00012119155537242165
Coryell,2020-09-15,12,Coryell,75951.0,0.75951,15.799660307303393,0.00015799660307303393
Cottle,2020-09-15,2,Cottle,1398.0,0.01398,143.0615164520744,0.001430615164520744
Crane,2020-09-15,2,Crane,4797.0,0.04797,41.692724619553886,0.0004169272461955389
Crockett,2020-09-15,7,Crockett,3464.0,0.03464,202.07852193995382,0.0020207852193995382
Crosby,2020-09-15,3,Crosby,5737.0,0.05737,52.29213874847481,0.0005229213874847481
Culberson,2020-09-15,2,Culberson,2171.0,0.02171,92.12344541685859,0.0009212344541685859
Dallam,2020-09-15,10,Dallam,7287.0,0.07287,137.23068478111705,0.0013723068478111707
Dallas,2020-09-15,1134,Dallas,2635516.0,26.35516,43.02762722745754,0.00043027627227457544
Dawson,2020-09-15,9,Dawson,12728.0,0.12728,70.71024512884978,0.0007071024512884978
De witt,2020-09-15,34,,,,,
Deaf smith,2020-09-15,21,,,,,
Delta,2020-09-15,0,Delta,5331.0,0.05331,0.0,0.0
Denton,2020-09-15,149,Denton,887207.0,8.87207,16.794276871124776,0.00016794276871124776
Dickens,2020-09-15,2,Dickens,2211.0,0.02211,90.45680687471732,0.0009045680687471732
Dimmit,2020-09-15,7,Dimmit,10124.0,0.10124,69.14263137099961,0.000691426313709996
Donley,2020-09-15,1,Donley,3278.0,0.03278,30.506406345332522,0.0003050640634533252
Duval,2020-09-15,15,Duval,11157.0,0.11157,134.44474321054045,0.0013444474321054048
Eastland,2020-09-15,3,Eastland,18360.0,0.1836,16.33986928104575,0.0001633986928104575
Ector,2020-09-15,83,Ector,166223.0,1.66223,49.93292143686493,0.0004993292143686493
Edwards,2020-09-15,2,Edwards,1932.0,0.01932,103.51966873706004,0.0010351966873706005
El paso,2020-09-15,529,,,,,
Ellis,2020-09-15,67,Ellis,184826.0,1.84826,36.25031110341619,0.00036250311103416187
Erath,2020-09-15,12,Erath,42698.0,0.42698,28.10436085999344,0.0002810436085999344
Falls,2020-09-15,5,Falls,17297.0,0.17297,28.90674683471122,0.00028906746834711223
Fannin,2020-09-15,15,Fannin,35514.0,0.35514,42.236864335191754,0.00042236864335191754
Fayette,2020-09-15,18,Fayette,25346.0,0.25346,71.01712301743865,0.0007101712301743865
Fisher,2020-09-15,2,Fisher,3830.0,0.0383,52.21932114882507,0.0005221932114882506
Floyd,2020-09-15,9,Floyd,5712.0,0.05712,157.56302521008405,0.0015756302521008404
Foard,2020-09-15,0,Foard,1155.0,0.01155,0.0,0.0
Fort bend,2020-09-15,290,,,,,
Franklin,2020-09-15,6,Franklin,10725.0,0.10725,55.94405594405595,0.0005594405594405594
Freestone,2020-09-15,2,Freestone,19717.0,0.19717,10.143530963128264,0.00010143530963128264
Frio,2020-09-15,9,Frio,20306.0,0.20306,44.321875307790805,0.00044321875307790803
Gaines,2020-09-15,8,Gaines,21492.0,0.21492,37.22315280104225,0.0003722315280104225
Galveston,2020-09-15,157,Galveston,342139.0,3.42139,45.88778245099214,0.0004588778245099214
Garza,2020-09-15,4,Garza,6229.0,0.06229,64.21576497030021,0.0006421576497030021
Gillespie,2020-09-15,10,Gillespie,26988.0,0.26988,37.05350526159775,0.00037053505261597745
Glasscock,2020-09-15,0,Glasscock,1409.0,0.01409,0.0,0.0
Goliad,2020-09-15,6,Goliad,7658.0,0.07658,78.34943849569079,0.0007834943849569079
Gonzales,2020-09-15,17,Gonzales,20837.0,0.20837,81.58564092719682,0.0008158564092719681
Gray,2020-09-15,6,Gray,21886.0,0.21886,27.414785707758384,0.00027414785707758385
Grayson,2020-09-15,43,Grayson,136212.0,1.36212,31.5684374357619,0.000315684374357619
Gregg,2020-09-15,64,Gregg,123945.0,1.23945,51.63580620436484,0.0005163580620436484
Grimes,2020-09-15,31,Grimes,28880.0,0.2888,107.34072022160665,0.0010734072022160666
Guadalupe,2020-09-15,77,Guadalupe,166847.0,1.66847,46.15006562898944,0.00046150065628989433
Hale,2020-09-15,54,Hale,33406.0,0.33406,161.64760821409325,0.0016164760821409327
Hall,2020-09-15,1,Hall,2964.0,0.02964,33.738191632928476,0.00033738191632928474
Hamilton,2020-09-15,4,Hamilton,8461.0,0.08461,47.27573572863727,0.00047275735728637277
Hansford,2020-09-15,4,Hansford,5399.0,0.05399,74.08779403593257,0.0007408779403593258
Hardeman,2020-09-15,0,Hardeman,3933.0,0.03933,0.0,0.0
Hardin,2020-09-15,30,Hardin,57602.0,0.57602,52.081524947050454,0.0005208152494705045
Harris,2020-09-15,2615,Harris,4713325.0,47.13325,55.48100332567773,0.0005548100332567773
Harrison,2020-09-15,34,Harrison,66553.0,0.66553,51.087103511487086,0.0005108710351148708
Hartley,2020-09-15,0,Hartley,5576.0,0.05576,0.0,0.0
Haskell,2020-09-15,3,Haskell,5658.0,0.05658,53.022269353128316,0.0005302226935312832
Hays,2020-09-15,61,Hays,230191.0,2.30191,26.499732830562447,0.00026499732830562444
Hemphill,2020-09-15,0,Hemphill,3819.0,0.03819,0.0,0.0
Henderson,2020-09-15,23,Henderson,82737.0,0.82737,27.79892913690368,0.00027798929136903683
Hidalgo,2020-09-15,1588,Hidalgo,868707.0,8.68707,182.8004148694554,0.0018280041486945541
Hill,2020-09-15,14,Hill,36649.0,0.36649,38.200223744167644,0.00038200223744167645
Hockley,2020-09-15,8,Hockley,23021.0,0.23021,34.75087963164068,0.00034750879631640676
Hood,2020-09-15,28,Hood,61643.0,0.61643,45.422837954025596,0.000454228379540256
Hopkins,2020-09-15,8,Hopkins,37084.0,0.37084,21.572645885017796,0.00021572645885017797
Houston,2020-09-15,10,Houston,22968.0,0.22968,43.53883664228492,0.0004353883664228492
Howard,2020-09-15,17,Howard,36664.0,0.36664,46.36700850970979,0.00046367008509709794
Hudspeth,2020-09-15,3,Hudspeth,4886.0,0.04886,61.39991813344249,0.0006139991813344249
Hunt,2020-09-15,36,Hunt,98594.0,0.98594,36.51337809603018,0.00036513378096030187
Hutchinson,2020-09-15,4,Hutchinson,20938.0,0.20938,19.104021396503963,0.00019104021396503963
Irion,2020-09-15,0,Irion,1536.0,0.01536,0.0,0.0
Jack,2020-09-15,2,Jack,8935.0,0.08935,22.38388360380526,0.0002238388360380526
Jackson,2020-09-15,15,Jackson,14760.0,0.1476,101.6260162601626,0.0010162601626016261
Jasper,2020-09-15,27,Jasper,35529.0,0.35529,75.99425821160179,0.0007599425821160179
Jeff davis,2020-09-15,0,,,,,
Jefferson,2020-09-15,135,Jefferson,251565.0,2.51565,53.66406296583388,0.0005366406296583388
Jim hogg,2020-09-15,3,,,,,
Jim wells,2020-09-15,37,,,,,
Johnson,2020-09-15,51,Johnson,175817.0,1.75817,29.00743386589465,0.0002900743386589465
Jones,2020-09-15,0,Jones,20083.0,0.20083,0.0,0.0
Karnes,2020-09-15,16,Karnes,15601.0,0.15601,102.55752836356643,0.0010255752836356644
Kaufman,2020-09-15,47,Kaufman,136154.0,1.36154,34.519735005949144,0.0003451973500594915
Kendall,2020-09-15,7,Kendall,47431.0,0.47431,14.758280449495055,0.00014758280449495055
Kenedy,2020-09-15,2,Kenedy,404.0,0.00404,495.049504950495,0.0049504950495049506
Kent,2020-09-15,0,Kent,762.0,0.00762,0.0,0.0
Kerr,2020-09-15,10,Kerr,52600.0,0.526,19.011406844106464,0.00019011406844106463
Kimble,2020-09-15,1,Kimble,4337.0,0.04337,23.057412958266085,0.00023057412958266084
King,2020-09-15,0,King,272.0,0.00272,0.0,0.0
Kinney,2020-09-15,1,Kinney,3667.0,0.03667,27.270248159258248,0.0002727024815925825
Kleberg,2020-09-15,44,Kleberg,30680.0,0.3068,143.41590612777054,0.0014341590612777053
Knox,2020-09-15,8,Knox,3664.0,0.03664,218.3406113537118,0.002183406113537118
La salle,2020-09-15,13,,,,,
Lamar,2020-09-15,34,Lamar,49859.0,0.49859,68.19230229246476,0.0006819230229246475
Lamb,2020-09-15,22,Lamb,12893.0,0.12893,170.6352284185217,0.0017063522841852168
Lampasas,2020-09-15,8,Lampasas,21428.0,0.21428,37.334328915437744,0.00037334328915437746
Lavaca,2020-09-15,36,Lavaca,20154.0,0.20154,178.62459065197976,0.0017862459065197975
Lee,2020-09-15,14,Lee,17239.0,0.17239,81.21120714658623,0.0008121120714658623
Leon,2020-09-15,6,Leon,17404.0,0.17404,34.4748333716387,0.000344748333716387
Liberty,2020-09-15,51,Liberty,88219.0,0.88219,57.810675704780145,0.0005781067570478015
Limestone,2020-09-15,11,Limestone,23437.0,0.23437,46.93433459913812,0.00046934334599138116
Lipscomb,2020-09-15,0,Lipscomb,3233.0,0.03233,0.0,0.0
Live oak,2020-09-15,8,,,,,
Llano,2020-09-15,2,Llano,21795.0,0.21795,9.176416609314062,9.176416609314062e-05
Loving,2020-09-15,0,Loving,169.0,0.00169,0.0,0.0
Lubbock,2020-09-15,121,Lubbock,310569.0,3.10569,38.960746243185895,0.00038960746243185896
Lynn,2020-09-15,5,Lynn,5951.0,0.05951,84.01949252226517,0.0008401949252226517
Madison,2020-09-15,6,Madison,14284.0,0.14284,42.00504060487258,0.00042005040604872583
Marion,2020-09-15,14,Marion,9854.0,0.09854,142.07428455449562,0.0014207428455449563
Martin,2020-09-15,6,Martin,5771.0,0.05771,103.96811644429042,0.0010396811644429042
Mason,2020-09-15,2,Mason,4274.0,0.04274,46.79457182966776,0.0004679457182966776
Matagorda,2020-09-15,46,Matagorda,36643.0,0.36643,125.53557296072921,0.001255355729607292
Maverick,2020-09-15,133,Maverick,58722.0,0.58722,226.49092333367395,0.002264909233336739
Mcculloch,2020-09-15,4,,,,,
Mclennan,2020-09-15,103,,,,,
Mcmullen,2020-09-15,1,,,,,
Medina,2020-09-15,44,Medina,51584.0,0.51584,85.29776674937966,0.0008529776674937966
Menard,2020-09-15,0,Menard,2138.0,0.02138,0.0,0.0
Midland,2020-09-15,68,Midland,176832.0,1.76832,38.45457835685849,0.0003845457835685849
Milam,2020-09-15,6,Milam,24823.0,0.24823,24.171131611811624,0.00024171131611811625
Mills,2020-09-15,0,Mills,4873.0,0.04873,0.0,0.0
Mitchell,2020-09-15,1,Mitchell,8545.0,0.08545,11.702750146284377,0.00011702750146284377
Montague,2020-09-15,4,Montague,19818.0,0.19818,20.183671409829447,0.0002018367140982945
Montgomery,2020-09-15,162,Montgomery,607391.0,6.07391,26.671452161787055,0.0002667145216178705
Moore,2020-09-15,22,Moore,20940.0,0.2094,105.06208213944603,0.0010506208213944604
Morris,2020-09-15,3,Morris,12388.0,0.12388,24.216984178237002,0.00024216984178237002
Motley,2020-09-15,0,Motley,1200.0,0.012,0.0,0.0
Nacogdoches,2020-09-15,62,Nacogdoches,65204.0,0.65204,95.08619103122508,0.0009508619103122508
Navarro,2020-09-15,28,Navarro,50113.0,0.50113,55.873725380639755,0.0005587372538063976
Newton,2020-09-15,12,Newton,13595.0,0.13595,88.26774549466717,0.0008826774549466716
Nolan,2020-09-15,4,Nolan,14714.0,0.14714,27.18499388337638,0.0002718499388337638
Nueces,2020-09-15,389,Nueces,362294.0,3.62294,107.37136138053626,0.0010737136138053625
Ochiltree,2020-09-15,5,Ochiltree,9836.0,0.09836,50.8336722244815,0.0005083367222448149
Oldham,2020-09-15,1,Oldham,2112.0,0.02112,47.34848484848485,0.0004734848484848485
Orange,2020-09-15,44,Orange,83396.0,0.83396,52.7603242361744,0.0005276032423617439
Palo pinto,2020-09-15,16,,,,,
Panola,2020-09-15,26,Panola,23194.0,0.23194,112.0979563680262,0.0011209795636802622
Parker,2020-09-15,32,Parker,142878.0,1.42878,22.396730077408698,0.00022396730077408697
Parmer,2020-09-15,7,Parmer,9605.0,0.09605,72.8787090057262,0.0007287870900572618
Pecos,2020-09-15,5,Pecos,15823.0,0.15823,31.599570245844653,0.00031599570245844657
Polk,2020-09-15,24,Polk,51353.0,0.51353,46.73534165482055,0.00046735341654820554
Potter,2020-09-15,57,Potter,117415.0,1.17415,48.54575650470553,0.0004854575650470553
Presidio,2020-09-15,7,Presidio,6704.0,0.06704,104.41527446300715,0.0010441527446300716
Rains,2020-09-15,3,Rains,12514.0,0.12514,23.97315007191945,0.0002397315007191945
Randall,2020-09-15,40,Randall,137713.0,1.37713,29.045914329075686,0.0002904591432907569
Reagan,2020-09-15,6,Reagan,3849.0,0.03849,155.8846453624318,0.001558846453624318
Real,2020-09-15,8,Real,3452.0,0.03452,231.7497103128621,0.002317497103128621
Red river,2020-09-15,14,,,,,
Reeves,2020-09-15,7,Reeves,15976.0,0.15976,43.815723585378066,0.0004381572358537807
Refugio,2020-09-15,15,Refugio,6948.0,0.06948,215.88946459412782,0.002158894645941278
Roberts,2020-09-15,0,Roberts,854.0,0.00854,0.0,0.0
Robertson,2020-09-15,3,Robertson,17074.0,0.17074,17.57057514349303,0.0001757057514349303
Rockwall,2020-09-15,26,Rockwall,104915.0,1.04915,24.78196635371491,0.00024781966353714914
Runnels,2020-09-15,6,Runnels,10264.0,0.10264,58.45674201091193,0.0005845674201091193
Rusk,2020-09-15,12,Rusk,54406.0,0.54406,22.056390839245672,0.00022056390839245672
Sabine,2020-09-15,8,Sabine,10542.0,0.10542,75.8869284765699,0.0007588692847656991
San augustine,2020-09-15,15,,,,,
San jacinto,2020-09-15,10,,,,,
San patricio,2020-09-15,76,,,,,
San saba,2020-09-15,0,,,,,
Schleicher,2020-09-15,2,Schleicher,2793.0,0.02793,71.60759040458288,0.0007160759040458289
Scurry,2020-09-15,3,Scurry,16703.0,0.16703,17.960845357121475,0.00017960845357121476
Shackelford,2020-09-15,0,Shackelford,3265.0,0.03265,0.0,0.0
Shelby,2020-09-15,26,Shelby,25274.0,0.25274,102.87251721136344,0.0010287251721136346
Sherman,2020-09-15,1,Sherman,3022.0,0.03022,33.090668431502316,0.00033090668431502316
Smith,2020-09-15,105,Smith,232751.0,2.32751,45.11258813066324,0.0004511258813066324
Somervell,2020-09-15,5,Somervell,9128.0,0.09128,54.77651183172656,0.0005477651183172656
Starr,2020-09-15,169,Starr,64633.0,0.64633,261.476335618028,0.0026147633561802793
Stephens,2020-09-15,4,Stephens,9366.0,0.09366,42.707666026051676,0.00042707666026051675
Sterling,2020-09-15,0,Sterling,1291.0,0.01291,0.0,0.0
Stonewall,2020-09-15,1,Stonewall,1350.0,0.0135,74.07407407407408,0.0007407407407407407
Sutton,2020-09-15,3,Sutton,3776.0,0.03776,79.44915254237287,0.0007944915254237289
Swisher,2020-09-15,3,Swisher,7397.0,0.07397,40.5569825604975,0.000405569825604975
Tarrant,2020-09-15,713,Tarrant,2102515.0,21.02515,33.911767573596386,0.0003391176757359638
Taylor,2020-09-15,55,Taylor,138034.0,1.38034,39.845255516756744,0.0003984525551675674
Terrell,2020-09-15,0,Terrell,776.0,0.00776,0.0,0.0
Terry,2020-09-15,4,Terry,12337.0,0.12337,32.42279322363622,0.00032422793223636217
Throckmorton,2020-09-15,2,Throckmorton,1501.0,0.01501,133.24450366422386,0.0013324450366422385
Titus,2020-09-15,29,Titus,32750.0,0.3275,88.54961832061068,0.0008854961832061069
Tom green,2020-09-15,64,,,,,
Travis,2020-09-15,423,Travis,1273954.0,12.73954,33.20371065203296,0.00033203710652032965
Trinity,2020-09-15,7,Trinity,14651.0,0.14651,47.778308647873864,0.00047778308647873863
Tyler,2020-09-15,4,Tyler,21672.0,0.21672,18.456995201181247,0.00018456995201181247
Upshur,2020-09-15,9,Upshur,41753.0,0.41753,21.555337341029386,0.00021555337341029387
Upton,2020-09-15,2,Upton,3657.0,0.03657,54.68963631391851,0.0005468963631391851
Uvalde,2020-09-15,32,Uvalde,26741.0,0.26741,119.66642982685764,0.0011966642982685763
Val verde,2020-09-15,118,,,,,
Van zandt,2020-09-15,21,,,,,
Victoria,2020-09-15,94,Victoria,92084.0,0.92084,102.08070891794449,0.001020807089179445
Walker,2020-09-15,58,Walker,72971.0,0.72971,79.48363048334271,0.000794836304833427
Waller,2020-09-15,14,Waller,55246.0,0.55246,25.341201172935598,0.000253412011729356
Ward,2020-09-15,1,Ward,11998.0,0.11998,8.334722453742291,8.33472245374229e-05
Washington,2020-09-15,48,Washington,35882.0,0.35882,133.7718075915501,0.0013377180759155008
Webb,2020-09-15,281,Webb,276652.0,2.76652,101.5716495814236,0.0010157164958142359
Wharton,2020-09-15,53,Wharton,41556.0,0.41556,127.53874290114544,0.0012753874290114544
Wheeler,2020-09-15,0,Wheeler,5056.0,0.05056,0.0,0.0
Wichita,2020-09-15,22,Wichita,132230.0,1.3223,16.637676775315736,0.0001663767677531574
Wilbarger,2020-09-15,2,Wilbarger,12769.0,0.12769,15.662933667475919,0.00015662933667475918
Willacy,2020-09-15,49,Willacy,21358.0,0.21358,229.42223054593128,0.0022942223054593126
Anderson,2020-09-16,31,Anderson,57735.0,0.57735,53.69360006928206,0.0005369360006928206
Andrews,2020-09-16,8,Andrews,18705.0,0.18705,42.76931301790965,0.0004276931301790965
Angelina,2020-09-16,81,Angelina,86715.0,0.86715,93.4094447327452,0.000934094447327452
Aransas,2020-09-16,18,Aransas,23510.0,0.2351,76.56316461080391,0.0007656316461080392
Archer,2020-09-16,1,Archer,8553.0,0.08553,11.6918040453642,0.00011691804045364199
Armstrong,2020-09-16,1,Armstrong,1887.0,0.01887,52.99417064122946,0.0005299417064122947
Atascosa,2020-09-16,32,Atascosa,51153.0,0.51153,62.55742576192989,0.000625574257619299
Austin,2020-09-16,9,Austin,30032.0,0.30032,29.96803409696324,0.0002996803409696324
Bailey,2020-09-16,5,Bailey,7000.0,0.07,71.42857142857142,0.0007142857142857143
Bandera,2020-09-16,8,Bandera,23112.0,0.23112,34.614053305642095,0.00034614053305642093
Bastrop,2020-09-16,30,Bastrop,88723.0,0.88723,33.813103704789064,0.0003381310370478906
Baylor,2020-09-16,0,Baylor,3509.0,0.03509,0.0,0.0
Bee,2020-09-16,31,Bee,32565.0,0.32565,95.19422693075389,0.0009519422693075387
Bell,2020-09-16,86,Bell,362924.0,3.62924,23.69642128930575,0.0002369642128930575
Bexar,2020-09-16,1327,Bexar,2003554.0,20.03554,66.23230519367084,0.0006623230519367084
Blanco,2020-09-16,5,Blanco,11931.0,0.11931,41.90763557120107,0.00041907635571201073
Borden,2020-09-16,0,Borden,654.0,0.00654,0.0,0.0
Bosque,2020-09-16,6,Bosque,18685.0,0.18685,32.11131924003212,0.00032111319240032114
Bowie,2020-09-16,51,Bowie,93245.0,0.93245,54.69462169553327,0.0005469462169553327
Brazoria,2020-09-16,169,Brazoria,374264.0,3.74264,45.15529145202317,0.0004515529145202317
Brazos,2020-09-16,63,Brazos,229211.0,2.29211,27.485591878225737,0.00027485591878225737
Brewster,2020-09-16,3,Brewster,9203.0,0.09203,32.598065848093015,0.0003259806584809301
Briscoe,2020-09-16,1,Briscoe,1546.0,0.01546,64.68305304010349,0.000646830530401035
Brooks,2020-09-16,22,Brooks,7093.0,0.07093,310.1649513604962,0.0031016495136049625
Brown,2020-09-16,22,Brown,37864.0,0.37864,58.102683287555465,0.0005810268328755547
Burleson,2020-09-16,6,Burleson,18443.0,0.18443,32.53266822100526,0.0003253266822100526
Burnet,2020-09-16,12,Burnet,48155.0,0.48155,24.919530682172155,0.00024919530682172153
Caldwell,2020-09-16,35,Caldwell,43664.0,0.43664,80.15756687431293,0.0008015756687431293
Calhoun,2020-09-16,7,Calhoun,21290.0,0.2129,32.87928604978863,0.00032879286049788633
Callahan,2020-09-16,3,Callahan,13943.0,0.13943,21.51617299003084,0.0002151617299003084
Cameron,2020-09-16,917,Cameron,423163.0,4.23163,216.70136566760326,0.0021670136566760327
Camp,2020-09-16,12,Camp,13094.0,0.13094,91.64502825721705,0.0009164502825721705
Carson,2020-09-16,0,Carson,5926.0,0.05926,0.0,0.0
Cass,2020-09-16,15,Cass,30026.0,0.30026,49.95670418970225,0.0004995670418970225
Castro,2020-09-16,5,Castro,7530.0,0.0753,66.40106241699867,0.0006640106241699867
Chambers,2020-09-16,8,Chambers,43837.0,0.43837,18.24942400255492,0.0001824942400255492
Cherokee,2020-09-16,31,Cherokee,52646.0,0.52646,58.88386582076511,0.0005888386582076511
Childress,2020-09-16,0,Childress,7306.0,0.07306,0.0,0.0
Clay,2020-09-16,1,Clay,10471.0,0.10471,9.550186228631459,9.550186228631458e-05
Cochran,2020-09-16,1,Cochran,2853.0,0.02853,35.050823694356815,0.0003505082369435682
Coke,2020-09-16,3,Coke,3387.0,0.03387,88.57395925597875,0.0008857395925597874
Coleman,2020-09-16,3,Coleman,8175.0,0.08175,36.69724770642202,0.0003669724770642202
Collin,2020-09-16,143,Collin,1034730.0,10.3473,13.82003034608062,0.0001382003034608062
Collingsworth,2020-09-16,0,Collingsworth,2920.0,0.0292,0.0,0.0
Colorado,2020-09-16,4,Colorado,21493.0,0.21493,18.610710463871957,0.0001861071046387196
Comal,2020-09-16,102,Comal,156209.0,1.56209,65.29713396795319,0.0006529713396795319
Comanche,2020-09-16,3,Comanche,13635.0,0.13635,22.002200220022,0.00022002200220022002
Concho,2020-09-16,2,Concho,2726.0,0.02726,73.36757153338225,0.0007336757153338225
Cooke,2020-09-16,5,Cooke,41257.0,0.41257,12.119155537242165,0.00012119155537242165
Coryell,2020-09-16,12,Coryell,75951.0,0.75951,15.799660307303393,0.00015799660307303393
Cottle,2020-09-16,2,Cottle,1398.0,0.01398,143.0615164520744,0.001430615164520744
Crane,2020-09-16,2,Crane,4797.0,0.04797,41.692724619553886,0.0004169272461955389
Crockett,2020-09-16,7,Crockett,3464.0,0.03464,202.07852193995382,0.0020207852193995382
Crosby,2020-09-16,3,Crosby,5737.0,0.05737,52.29213874847481,0.0005229213874847481
Culberson,2020-09-16,2,Culberson,2171.0,0.02171,92.12344541685859,0.0009212344541685859
Dallam,2020-09-16,10,Dallam,7287.0,0.07287,137.23068478111705,0.0013723068478111707
Dallas,2020-09-16,1136,Dallas,2635516.0,26.35516,43.10351369523084,0.0004310351369523084
Dawson,2020-09-16,9,Dawson,12728.0,0.12728,70.71024512884978,0.0007071024512884978
De witt,2020-09-16,36,,,,,
Deaf smith,2020-09-16,22,,,,,
Delta,2020-09-16,0,Delta,5331.0,0.05331,0.0,0.0
Denton,2020-09-16,152,Denton,887207.0,8.87207,17.1324166738991,0.000171324166738991
Dickens,2020-09-16,2,Dickens,2211.0,0.02211,90.45680687471732,0.0009045680687471732
Dimmit,2020-09-16,7,Dimmit,10124.0,0.10124,69.14263137099961,0.000691426313709996
Donley,2020-09-16,1,Donley,3278.0,0.03278,30.506406345332522,0.0003050640634533252
